# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1780627081.198253154754639,0.02042,0.00019,0.00083,0.00000,0.00003,0.00383,0.02531
1780627081.231621980667114,0.02034,0.00019,0.00067,0.00000,0.00000,0.00351,0.02470
1780627081.264909029006958,0.02070,0.00019,0.00055,0.00000,0.00000,0.00364,0.02507
1780627081.298239946365356,0.01934,0.00018,0.00067,0.00000,0.00000,0.00337,0.02356
1780627081.431550025939941,0.01874,0.00020,0.00076,0.00000,0.00004,0.00313,0.02287
1780627081.464890003204346,0.02106,0.00021,0.00036,0.00000,0.00000,0.00387,0.02550
1780627081.498201131820679,0.01758,0.00018,0.00026,0.00000,0.00000,0.00351,0.02153
1780627081.531538009643555,0.01242,0.00020,0.00046,0.00000,0.00000,0.00340,0.01647
1780627081.564850091934204,0.01175,0.00020,0.00036,0.00000,0.00000,0.00454,0.01685
1780627081.598191022872925,0.01141,0.00024,0.00043,0.00000,0.00000,0.00345,0.01553
1780627081.631505966186523,0.00897,0.00020,0.00027,0.00000,0.00000,0.00346,0.01290
1780627081.664840936660767,0.00992,0.00020,0.00044,0.00000,0.00002,0.00352,0.01411
1780627081.698168039321899,0.01205,0.00018,0.00053,0.00000,0.00000,0.00344,0.01620
1780627081.731490135192871,0.01365,0.00019,0.00051,0.00000,0.00001,0.00347,0.01783
1780627081.764821052551270,0.01035,0.00019,0.00060,0.00000,0.00000,0.00345,0.01458
1780627081.798148155212402,0.00976,0.00021,0.00091,0.00000,0.00405,0.00375,0.01868
1780627081.831480979919434,0.01149,0.00019,0.00061,0.00040,0.00178,0.00340,0.01786
1780627081.864820957183838,0.01215,0.00019,0.00067,0.00071,0.00625,0.00329,0.02326
1780627081.898122072219849,0.01240,0.00020,0.00064,0.00171,0.00045,0.00360,0.01901
1780627083.064576148986816,0.01384,0.00026,0.00132,0.00007,0.00494,0.00365,0.02408
1780627083.331196069717407,0.01957,0.00027,0.00092,0.00003,0.00000,0.00368,0.02448
1780627083.364526987075806,0.01954,0.00020,0.00037,0.00000,0.00000,0.00341,0.02352
1780627083.397850990295410,0.02094,0.00019,0.00043,0.00000,0.00000,0.00339,0.02495
1780627083.431178092956543,0.02076,0.00021,0.00033,0.00000,0.00000,0.00345,0.02475
1780627083.464514017105103,0.02068,0.00019,0.00028,0.00000,0.00000,0.00359,0.02474
1780627083.497838973999023,0.02015,0.00026,0.00046,0.00000,0.00000,0.00472,0.02560
1780627083.531162977218628,0.02081,0.00019,0.00161,0.00000,0.00000,0.00351,0.02611
1780627083.564490079879761,0.02077,0.00018,0.00166,0.00000,0.00000,0.00358,0.02620
1780627083.597875118255615,0.01199,0.00019,0.00057,0.00000,0.00000,0.00394,0.01669
1780627083.631150960922241,0.01163,0.00022,0.00091,0.00000,0.00000,0.00337,0.01612
1780627083.664474964141846,0.01033,0.00018,0.00045,0.00000,0.00002,0.00351,0.01448
1780627083.697803020477295,0.01154,0.00019,0.00061,0.00000,0.00083,0.00338,0.01655
1780627083.731128931045532,0.01015,0.00026,0.00052,0.00007,0.00022,0.00406,0.01528
